// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 0080021020
//  ProductCode: MTi-680G-8A1G6
//  Firmware Version: 1.2.2
//  Hardware Version: 1.0.0
// Device settings: 
//  Filter Profile: General_RTK(24.1)
//  Option Flags: Orientation Smoother Enabled, Position/Velocity Smoother Enabled, Continuous Zero Rotation Update Enabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
// PacketCounter,SampleTimeFine,UTC_Nano,UTC_Year,UTC_Month,UTC_Day,UTC_Hour,UTC_Minute,UTC_Second,UTC_Valid,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Roll,Pitch,Yaw,Latitude,Longitude,Altitude,Vel_E,Vel_N,Vel_U
44251,12550515,739346468,2020,11,10,7,37,36,0,-0.818354,2.720206,10.113384,0.019724,-0.019701,0.497483,2.300966,-1.360841,-87.705719,31.316115222,121.237115992,15.709324,0.954159,-4.135582,0.030501
44252,12550615,749346468,2020,11,10,7,37,36,0,-0.762145,2.689161,10.050062,0.018822,0.007238,0.496431,2.308205,-1.379442,-87.421043,31.316114859,121.237116068,15.709613,0.971407,-4.126168,0.033971
44253,12550715,759346468,2020,11,10,7,37,36,0,-1.158769,2.452592,9.996041,0.011555,0.022200,0.501750,2.309769,-1.378144,-87.134247,31.316114496,121.237116147,15.709931,0.988333,-4.113554,0.037380
44254,12550815,769346468,2020,11,10,7,37,36,0,-0.990613,2.790691,10.143833,0.025269,-0.005563,0.501674,2.318173,-1.382486,-86.846123,31.316114135,121.237116228,15.710308,1.004544,-4.100150,0.040364
44255,12550915,779346468,2020,11,10,7,37,36,0,-0.718277,2.793491,9.985531,0.017016,0.007404,0.512350,2.323174,-1.397915,-86.554398,31.316113775,121.237116311,15.710707,1.023498,-4.090427,0.044062
44256,12551015,789346468,2020,11,10,7,37,36,0,-1.246233,2.482812,9.893264,0.010505,0.044071,0.510693,2.323263,-1.385086,-86.261269,31.316113417,121.237116397,15.711152,1.039870,-4.076670,0.045900
44257,12551115,799346468,2020,11,10,7,37,36,0,-0.883036,2.591943,9.912621,0.031406,0.000776,0.510158,2.331005,-1.386341,-85.969460,31.316113059,121.237116484,15.711618,1.055303,-4.063920,0.047871
44258,12551215,809346468,2020,11,10,7,37,36,0,-0.824074,2.655036,9.717559,0.017213,0.025549,0.516865,2.339010,-1.391559,-85.676155,31.316112703,121.237116574,15.712074,1.073228,-4.053080,0.048761
44259,12551315,819346468,2020,11,10,7,37,36,0,-1.096410,2.552320,9.844265,0.020153,0.062536,0.514971,2.345169,-1.372913,-85.379959,31.316112347,121.237116666,15.712580,1.089085,-4.040538,0.049046
44260,12551415,829346468,2020,11,10,7,37,36,0,-1.020783,2.541006,9.838181,0.027064,0.014424,0.518677,2.353068,-1.364637,-85.083511,31.316111993,121.237116759,15.713051,1.104540,-4.027224,0.051084
44261,12551515,839346468,2020,11,10,7,37,36,0,-1.186240,2.485769,9.740002,0.029161,0.024847,0.521510,2.363429,-1.362524,-84.784897,31.316111641,121.237116855,15.713551,1.120495,-4.012763,0.051335
44262,12550618,749651468,2020,11,10,7,37,36,0,,,,,,,,,,,,,,,
44263,12550618,749651375,2020,11,10,7,37,36,0,,,,,,,,,,,,,,,
44264,12551615,849346375,2020,11,10,7,37,36,0,-0.819370,3.021986,9.793219,0.027213,0.023023,0.526393,2.379006,-1.366532,-84.486961,31.316111289,121.237116953,15.714002,1.138978,-4.000622,0.051927
44265,12551715,859346375,2020,11,10,7,37,36,0,-1.256374,2.737695,9.685920,0.038808,0.037368,0.522057,2.390011,-1.353748,-84.190536,31.316110661,121.237117138,15.714406,1.170134,-3.979706,0.049683
44266,12551815,869346375,2020,11,10,7,37,36,0,-0.943299,2.523036,9.674708,0.035187,-0.000079,0.526001,2.399907,-1.356217,-83.895538,31.316110292,121.237117235,15.714209,1.186852,-3.967921,0.048714
44267,12551915,879346375,2020,11,10,7,37,36,0,-1.004847,2.814393,9.728284,0.016426,0.022440,0.544172,2.412661,-1.361488,-83.595856,31.316109924,121.237117335,15.714002,1.206496,-3.958153,0.048327
44268,12552015,889346375,2020,11,10,7,37,36,0,-1.153115,2.592298,9.631530,0.033969,0.025745,0.533112,2.422673,-1.359189,-83.294525,31.316109557,121.237117438,15.713788,1.221862,-3.946485,0.046228
44269,12552115,899346375,2020,11,10,7,37,36,0,-1.024110,2.783527,9.631269,0.045907,0.008475,0.532227,2.435837,-1.361046,-82.995102,31.316109192,121.237117542,15.713568,1.237812,-3.934603,0.043769
44270,12552215,909346375,2020,11,10,7,37,36,0,-1.101333,3.003059,9.555652,0.018170,0.019347,0.546739,2.446702,-1.364178,-82.691322,31.316108828,121.237117648,15.713341,1.258789,-3.922647,0.042211
44271,12552315,919346375,2020,11,10,7,37,36,0,-0.981574,2.689621,9.601402,0.027020,0.022999,0.549666,2.451804,-1.363746,-82.384346,31.316108465,121.237117757,15.713091,1.275969,-3.910859,0.039631
44272,12552415,929346375,2020,11,10,7,37,36,0,-0.966844,2.850000,9.702030,0.024477,0.020034,0.549019,2.458576,-1.360977,-82.078346,31.316108104,121.237117868,15.712843,1.293775,-3.900199,0.038262
44273,12552515,939346375,2020,11,10,7,37,36,0,-1.061251,2.630024,9.538839,0.018347,0.018064,0.554904,2.463167,-1.363326,-81.768898,31.316107744,121.237117981,15.712591,1.311090,-3.888541,0.036063
44274,12552615,949346375,2020,11,10,7,37,36,0,-0.979215,2.675278,9.456923,0.023555,0.031766,0.553655,2.470590,-1.361107,-81.459511,31.316107385,121.237118097,15.712343,1.327241,-3.877668,0.032512
44275,12552715,959346375,2020,11,10,7,37,36,0,-1.238199,3.158458,9.648239,0.023093,0.037605,0.553467,2.480037,-1.349850,-81.148781,31.316107028,121.237118214,15.712056,1.346307,-3.863935,0.029849
44276,12552815,969346375,2020,11,10,7,37,36,0,-1.194283,2.902476,9.682192,0.012375,0.037383,0.559061,2.482571,-1.341568,-80.833572,31.316106672,121.237118334,15.711768,1.365881,-3.849810,0.028340
44277,12552915,979346375,2020,11,10,7,37,36,0,-1.105334,2.920329,9.753318,0.020137,0.026534,0.558785,2.487018,-1.334733,-80.520233,31.316106318,121.237118456,15.711485,1.383162,-3.836319,0.027248
44278,12553015,989346375,2020,11,10,7,37,36,0,-1.076337,2.650376,9.647334,0.026240,0.028052,0.559937,2.491074,-1.331335,-80.203506,31.316105965,121.237118580,15.711223,1.400070,-3.823644,0.025931
44279,12553115,999346375,2020,11,10,7,37,36,0,-0.897141,2.660694,9.717233,0.017668,0.018982,0.568404,2.497080,-1.332576,-79.887192,31.316105614,121.237118706,15.710941,1.417304,-3.812474,0.025765
44280,12553215,9347375,2020,11,10,7,37,37,0,-1.389776,2.919804,9.749669,0.027477,0.047142,0.564534,2.505488,-1.319865,-79.569237,31.316105264,121.237118834,15.710635,1.433492,-3.797911,0.023924
44281,12553315,19347375,2020,11,10,7,37,37,0,-1.063880,3.075711,9.676092,0.027829,0.012056,0.576591,2.515697,-1.321614,-79.248344,31.316104916,121.237118965,15.710357,1.452981,-3.783298,0.023429
44282,12553415,29347375,2020,11,10,7,37,37,0,-1.054667,3.115499,9.686732,0.028604,0.042426,0.573026,2.524012,-1.317554,-78.927078,31.316104569,121.237119098,15.710062,1.471735,-3.770387,0.021670
44283,12553515,39347375,2020,11,10,7,37,37,0,-1.194008,2.843412,9.549415,0.021271,0.049558,0.574801,2.527294,-1.305005,-78.602036,31.316104224,121.237119233,15.709763,1.490065,-3.756279,0.020115
44284,12553615,49347375,2020,11,10,7,37,37,0,-0.955408,2.638653,9.694294,0.019460,0.034855,0.581145,2.531869,-1.291534,-78.277962,31.316103880,121.237119370,15.709468,1.506356,-3.742626,0.018850
44285,12553715,59347375,2020,11,10,7,37,37,0,-1.222325,2.749457,9.591789,0.020240,0.065383,0.578564,2.538604,-1.275271,-77.951965,31.316103538,121.237119509,15.709190,1.521670,-3.729517,0.016654
44286,12553815,69347375,2020,11,10,7,37,37,0,-1.217729,3.013076,9.676988,0.028507,0.068168,0.576032,2.547150,-1.250029,-77.626816,31.316103197,121.237119650,15.708892,1.538417,-3.714395,0.015122
44287,12553915,79347375,2020,11,10,7,37,37,0,-1.144276,3.118994,9.746879,0.024300,0.044515,0.584542,2.553331,-1.230714,-77.298943,31.316102858,121.237119794,15.708628,1.556909,-3.698524,0.014455
44288,12554015,89347375,2020,11,10,7,37,37,0,-1.206243,2.942138,9.616857,0.005809,0.063074,0.587278,2.553903,-1.214051,-76.968681,31.316102521,121.237119940,15.708327,1.576358,-3.683226,0.013638
44289,12554115,99347375,2020,11,10,7,37,37,0,-1.162583,2.836602,9.713641,0.010017,0.051933,0.594012,2.553869,-1.192467,-76.635460,31.316102185,121.237120087,15.708062,1.592973,-3.667673,0.012286
44290,12553118,999653375,2020,11,10,7,37,36,0,,,,,,,,,,,,,,,
44291,12553118,999651283,2020,11,10,7,37,36,0,,,,,,,,,,,,,,,
44292,12554215,109345283,2020,11,10,7,37,37,0,-1.181525,2.969290,9.670447,0.012175,0.050057,0.594332,2.554561,-1.179172,-76.296768,31.316101856,121.237120256,15.708270,1.612811,-3.649530,0.012331
44293,12554315,119345283,2020,11,10,7,37,37,0,-1.222892,2.915073,9.561403,0.017086,0.042302,0.591107,2.556878,-1.167221,-75.962700,31.316101357,121.237120495,15.708040,1.639141,-3.625209,0.010052
44294,12554415,129345283,2020,11,10,7,37,37,0,-1.327984,2.925212,9.430022,0.018417,0.046939,0.595964,2.559729,-1.154350,-75.628441,31.316101016,121.237120643,15.707562,1.655867,-3.609769,0.007211
44295,12554515,139345283,2020,11,10,7,37,37,0,-1.310718,3.194553,9.445377,0.011999,0.037325,0.598674,2.564183,-1.144237,-75.293701,31.316100677,121.237120793,15.707082,1.674501,-3.593142,0.004222
44296,12554615,149345283,2020,11,10,7,37,37,0,-1.233440,2.980783,9.451401,0.014400,0.046477,0.601214,2.565992,-1.135371,-74.955414,31.316100340,121.237120946,15.706581,1.692211,-3.577348,0.001216
44297,12554715,159345283,2020,11,10,7,37,37,0,-1.220576,2.771258,9.634730,0.003240,0.040331,0.606137,2.565207,-1.125732,-74.616608,31.316100004,121.237121100,15.706088,1.709331,-3.561707,-0.000092
44298,12554815,169345283,2020,11,10,7,37,37,0,-1.542392,2.661550,9.582184,0.016447,0.046211,0.605143,2.568933,-1.113326,-74.277908,31.316099670,121.237121257,15.705565,1.722732,-3.544816,-0.002206
44299,12554915,179345283,2020,11,10,7,37,37,0,-1.275620,3.310823,9.556303,0.041827,0.022819,0.597937,2.582953,-1.111983,-73.941765,31.316099338,121.237121415,15.705005,1.738018,-3.527426,-0.005039
44300,12555015,189345283,2020,11,10,7,37,37,0,-1.216714,3.334363,9.713322,0.013352,0.039469,0.608089,2.588655,-1.105218,-73.599632,31.316099007,121.237121576,15.704447,1.759062,-3.509688,-0.005727
44301,12555115,199345283,2020,11,10,7,37,37,0,-1.588171,2.637470,9.600307,-0.010587,0.059118,0.625081,2.583895,-1.092875,-73.252617,31.316098679,121.237121739,15.703895,1.776821,-3.491924,-0.006013
44302,12555215,209345283,2020,11,10,7,37,37,0,-1.410215,3.125860,10.016226,0.028913,0.017295,0.605776,2.591944,-1.083512,-72.910141,31.316098352,121.237121903,15.703356,1.789706,-3.472875,-0.006143
44303,12555315,219345283,2020,11,10,7,37,37,0,-1.099173,2.795724,9.646752,0.028292,0.013465,0.610719,2.597279,-1.094356,-72.565002,31.316098028,121.237122070,15.702842,1.805261,-3.457198,-0.005623
44304,12555415,229345283,2020,11,10,7,37,37,0,-1.445374,2.881551,9.606864,0.020214,0.038446,0.617059,2.603719,-1.086909,-72.218750,31.316097705,121.237122238,15.702308,1.820964,-3.439461,-0.006845
44305,12555515,239345283,2020,11,10,7,37,37,0,-1.519659,3.619542,9.785607,0.009272,0.040048,0.627201,2.613290,-1.078405,-71.870956,31.316097384,121.237122409,15.701750,1.840415,-3.419501,-0.006943
44306,12555615,249345283,2020,11,10,7,37,37,0,-1.277263,3.377089,9.711395,0.025310,0.019429,0.622932,2.616939,-1.081656,-71.519142,31.316097065,121.237122582,15.701222,1.858268,-3.400496,-0.007837
44307,12555715,259345283,2020,11,10,7,37,37,0,-1.472479,2.453803,9.562695,0.009838,0.045314,0.634650,2.611618,-1.072720,-71.161751,31.316096749,121.237122757,15.700697,1.873111,-3.382193,-0.008539
44308,12555815,269345283,2020,11,10,7,37,37,0,-1.422400,2.763831,9.900082,-0.000480,0.030800,0.635824,2.613304,-1.065403,-70.807587,31.316096434,121.237122933,15.700165,1.886873,-3.363200,-0.007617
44309,12555915,279345283,2020,11,10,7,37,37,0,-1.385774,3.128339,9.777618,0.034565,0.038787,0.622729,2.623602,-1.065513,-70.454887,31.316096121,121.237123111,15.699651,1.898830,-3.346269,-0.008656
44310,12556015,289345283,2020,11,10,7,37,37,0,-1.420992,3.082879,9.765140,0.033329,0.037678,0.624695,2.629493,-1.058627,-70.101196,31.316095810,121.237123292,15.699150,1.913967,-3.326819,-0.008546
44311,12556115,299345283,2020,11,10,7,37,37,0,-1.585893,2.975227,9.684245,0.006998,0.036929,0.642403,2.630918,-1.049409,-69.742249,31.316095501,121.237123474,15.698679,1.930920,-3.305202,-0.007969
44312,12556215,309345283,2020,11,10,7,37,37,0,-1.529108,3.305608,9.902158,0.010077,0.024391,0.646145,2.636823,-1.049866,-69.381653,31.316095195,121.237123657,15.698201,1.947452,-3.283747,-0.006860
44313,12556315,319345283,2020,11,10,7,37,37,0,-1.322415,3.065763,9.917947,0.010546,0.020186,0.643862,2.635485,-1.050294,-69.018608,31.316094890,121.237123844,15.697746,1.962650,-3.263758,-0.006309
44314,12556415,329345283,2020,11,10,7,37,37,0,-1.378099,2.668760,9.784440,0.003535,0.026218,0.651503,2.633512,-1.053578,-68.652924,31.316094588,121.237124031,15.697333,1.976251,-3.245628,-0.005299
44315,12556515,339345283,2020,11,10,7,37,37,0,-1.481263,3.131782,9.912285,0.029958,0.031144,0.644972,2.641323,-1.051374,-68.287781,31.316094288,121.237124221,15.696877,1.988270,-3.226013,-0.004973
44316,12555618,249651283,2020,11,10,7,37,37,0,,,,,,,,,,,,,,,
44317,12555618,249651188,2020,11,10,7,37,37,0,,,,,,,,,,,,,,,
44318,12556615,349345188,2020,11,10,7,37,37,0,-1.533570,3.065872,9.798325,0.024899,0.021360,0.654654,2.646579,-1.053673,-67.920181,31.316093990,121.237124412,15.696487,2.003574,-3.204723,-0.003893
44319,12556715,359345188,2020,11,10,7,37,37,0,-1.535093,3.236846,9.889622,-0.008334,0.031110,0.662541,2.649129,-1.051585,-67.567947,31.316093462,121.237124763,15.696520,2.035696,-3.168937,-0.000190
44320,12556815,369345188,2020,11,10,7,37,37,0,-1.668746,3.414853,9.987395,0.010534,0.036968,0.657851,2.649927,-1.046808,-67.206680,31.316093142,121.237124963,15.696968,2.051147,-3.150455,0.001424
44321,12556915,379345188,2020,11,10,7,37,37,0,-1.235874,2.713103,10.002832,0.005917,0.016025,0.659343,2.643747,-1.050687,-66.843384,31.316092824,121.237125165,15.697447,2.065365,-3.134599,0.005732
44322,12557015,389345188,2020,11,10,7,37,37,0,-1.594351,2.686621,10.025300,0.011269,0.037136,0.664500,2.643831,-1.044513,-66.481773,31.316092508,121.237125368,15.697938,2.077838,-3.118974,0.009107
44323,12557115,399345188,2020,11,10,7,37,37,0,-1.617199,3.173008,9.931470,0.027923,0.027508,0.662745,2.652106,-1.044258,-66.118645,31.316092194,121.237125573,15.698455,2.091051,-3.100887,0.012642
44324,12557215,409345188,2020,11,10,7,37,37,0,-1.395895,3.246305,9.792555,0.010828,0.018788,0.673600,2.656809,-1.050077,-65.753601,31.316091883,121.237125779,15.699009,2.108938,-3.083087,0.015792
44325,12557315,419345188,2020,11,10,7,37,37,0,-1.474860,3.252807,9.976763,-0.000846,0.042177,0.674602,2.656693,-1.044281,-65.385971,31.316091573,121.237125987,15.699574,2.125771,-3.064328,0.018367
44326,12557415,429345188,2020,11,10,7,37,37,0,-1.667263,2.978240,9.957986,0.013266,0.055143,0.677565,2.655589,-1.033240,-65.014130,31.316091266,121.237126198,15.700185,2.139065,-3.046151,0.020492
44327,12557515,439345188,2020,11,10,7,37,37,0,-1.271445,2.764698,9.961167,0.023551,0.011549,0.675754,2.658806,-1.034567,-64.643646,31.316090961,121.237126409,15.700810,2.151121,-3.029783,0.024236
44328,12557615,449345188,2020,11,10,7,37,37,0,-1.392229,2.847873,9.779230,0.033035,0.044479,0.674459,2.666348,-1.030449,-64.275375,31.316090658,121.237126622,15.701484,2.163619,-3.014792,0.026114
44329,12557715,459345188,2020,11,10,7,37,37,0,-1.363402,3.231950,9.703634,0.041679,0.034595,0.673091,2.679994,-1.023453,-63.904957,31.316090357,121.237126837,15.702141,2.177511,-2.997042,0.027009
44330,12557815,469345188,2020,11,10,7,37,37,0,-1.540493,3.180289,9.566252,0.016446,0.054549,0.689268,2.687917,-1.015381,-63.530041,31.316090058,121.237127053,15.702820,2.195147,-2.978516,0.028298
44331,12557915,479345188,2020,11,10,7,37,37,0,-1.698105,2.986393,9.624677,0.020447,0.035853,0.688624,2.692773,-1.000844,-63.152256,31.316089761,121.237127271,15.703478,2.207658,-2.957282,0.027691
44332,12558015,489345188,2020,11,10,7,37,37,0,-1.235165,3.055557,9.826301,0.014053,0.042611,0.684821,2.700521,-0.998600,-62.776421,31.316089467,121.237127491,15.704145,2.221908,-2.940380,0.029014
44333,12558115,499345188,2020,11,10,7,37,37,0,-1.540582,2.424279,9.521134,0.042247,0.042818,0.689165,2.705802,-0.986627,-62.398144,31.316089175,121.237127712,15.704804,2.230163,-2.924815,0.028172
44334,12558215,509345188,2020,11,10,7,37,37,0,-1.390684,2.703279,9.524349,0.047318,0.030494,0.688129,2.721866,-0.981267,-62.021008,31.316088885,121.237127934,15.705471,2.241043,-2.907637,0.027982
44335,12558315,519345188,2020,11,10,7,37,37,0,-1.417422,3.647944,9.612028,0.020988,0.042463,0.703073,2.741829,-0.973926,-61.642662,31.316088597,121.237128158,15.706141,2.258836,-2.887845,0.028088
44336,12558415,529345188,2020,11,10,7,37,37,0,-1.579807,3.359712,9.303584,0.031150,0.039238,0.694070,2.751911,-0.968902,-61.259163,31.316088312,121.237128383,15.706760,2.273347,-2.867490,0.025049
44337,12558515,539345188,2020,11,10,7,37,37,0,-1.258728,3.034585,9.456496,0.017404,0.039571,0.699178,2.755780,-0.960321,-60.875626,31.316088028,121.237128611,15.707362,2.287812,-2.848824,0.023365
44338,12558615,549345188,2020,11,10,7,37,37,0,-1.413132,2.649511,9.486334,0.011549,0.048020,0.701302,2.757599,-0.950248,-60.491085,31.316087747,121.237128840,15.707956,2.299627,-2.832337,0.021962
44339,12558715,559345188,2020,11,10,7,37,37,0,-1.406604,2.577818,9.380512,0.029134,0.040033,0.696432,2.766125,-0.944760,-60.107784,31.316087469,121.237129070,15.708532,2.308028,-2.816818,0.020000
44340,12558815,569345188,2020,11,10,7,37,37,0,-1.345173,3.253613,9.548071,0.042092,0.031748,0.695426,2.782308,-0.940745,-59.726017,31.316087192,121.237129301,15.709062,2.320021,-2.799195,0.018435
44341,12558915,579345188,2020,11,10,7,37,37,0,-1.619606,3.134748,9.382449,0.026555,0.040176,0.704140,2.791878,-0.935873,-59.339825,31.316086917,121.237129534,15.709588,2.333960,-2.778531,0.016243
44342,12559015,589345188,2020,11,10,7,37,37,0,-1.574259,3.441030,9.514711,0.014127,0.024008,0.714571,2.802487,-0.936732,-58.953705,31.316086645,121.237129768,15.710083,2.348976,-2.756592,0.015856
44343,12558118,499651188,2020,11,10,7,37,37,0,,,,,,,,,,,,,,,
44344,12559115,599345188,2020,11,10,7,37,37,0,-1.554402,3.085153,9.616179,0.041615,0.023355,0.708982,2.811106,-0.937131,-58.560841,31.316086375,121.237130004,15.710559,2.358889,-2.736562,0.013553
44345,12558118,499651095,2020,11,10,7,37,37,0,,,,,,,,,,,,,,,
44346,12559215,609345095,2020,11,10,7,37,37,0,-1.130619,2.500952,9.451808,0.001254,0.017992,0.718119,2.810580,-0.950779,-58.155655,31.316086130,121.237130253,15.710756,2.373031,-2.712465,0.013643
44347,12559315,619345095,2020,11,10,7,37,37,0,-1.773436,2.807270,9.635496,0.024649,0.041705,0.706505,2.821109,-0.945141,-57.761311,31.316085744,121.237130625,15.710716,2.386120,-2.684566,0.009313
44348,12559415,629345095,2020,11,10,7,37,37,0,-1.303436,3.005342,9.309222,0.045841,0.018293,0.704137,2.834940,-0.954740,-57.372723,31.316085469,121.237130873,15.710610,2.397284,-2.666022,0.006712
44349,12559515,639345095,2020,11,10,7,37,37,0,-1.229466,3.672904,9.725104,0.022326,0.023181,0.711965,2.850856,-0.958084,-56.985138,31.316085196,121.237131123,15.710450,2.415689,-2.644981,0.006057
44350,12559615,649346095,2020,11,10,7,37,37,0,-1.614055,3.551496,9.455097,0.020541,0.063955,0.714731,2.856636,-0.949241,-56.591187,31.316084926,121.237131375,15.710307,2.432253,-2.622530,0.003694
44351,12559715,659346095,2020,11,10,7,37,37,0,-1.472867,2.878490,9.492208,0.013085,0.032239,0.727826,2.856719,-0.940789,-56.192997,31.316084658,121.237131628,15.710148,2.445441,-2.600699,0.002703
44352,12559815,669346095,2020,11,10,7,37,37,0,-1.292602,2.638963,9.605136,0.018556,0.038939,0.710646,2.862253,-0.942091,-55.797173,31.316084393,121.237131883,15.709955,2.455306,-2.583502,0.001123
44353,12559915,679346095,2020,11,10,7,37,37,0,-1.420864,2.639911,9.676805,0.027580,0.045080,0.709917,2.869628,-0.933052,-55.404125,31.316084129,121.237132138,15.709760,2.464360,-2.565888,0.000398
44354,12560015,689346095,2020,11,10,7,37,37,0,-1.411653,3.216150,9.740077,0.028419,0.047160,0.715462,2.883377,-0.925995,-55.014698,31.316083868,121.237132395,15.709586,2.477005,-2.546395,0.001050
44355,12560115,699346095,2020,11,10,7,37,37,0,-1.641076,3.854292,9.863133,0.033594,0.038255,0.707561,2.899948,-0.918909,-54.622971,31.316083609,121.237132653,15.709395,2.491004,-2.522691,0.001871
44356,12560215,709346095,2020,11,10,7,37,37,0,-1.504688,3.266199,9.576439,0.023503,0.031412,0.719621,2.903681,-0.917846,-54.226658,31.316083353,121.237132912,15.709199,2.505189,-2.498330,0.001725
44357,12560315,719346095,2020,11,10,7,37,37,0,-1.480976,2.915341,9.757178,0.004461,0.038131,0.731110,2.905555,-0.916058,-53.826065,31.316083099,121.237133173,15.709014,2.517462,-2.476663,0.001843
44358,12560415,729346095,2020,11,10,7,37,37,0,-1.440764,2.774672,9.813096,0.026002,0.035397,0.716741,2.911074,-0.914569,-53.429100,31.316082848,121.237133435,15.708843,2.525717,-2.458561,0.002935
44359,12560515,739346095,2020,11,10,7,37,37,0,-1.222697,3.026080,9.728179,0.038368,0.018970,0.714933,2.921148,-0.917974,-53.035889,31.316082598,121.237133698,15.708663,2.535675,-2.439727,0.003496
44360,12560615,749346095,2020,11,10,7,37,37,0,-1.421521,3.441997,9.775873,0.019073,0.048863,0.718456,2.930725,-0.915186,-52.640980,31.316082351,121.237133962,15.708536,2.550378,-2.417773,0.004546
